8570101	mi wile e lipu sona.	I want the book.	
8571289	jan Ton li uta e jan Mewi lon sinpin pi jan ale.	Tom kissed Mary in front of everybody.	
8572123	jan Ton li jan pi pona mute.	Tom is a very good person.	汤姆是个很好的人。
8572127	jan Ton li jan pi pona mute.	Tom is a very good person.	汤姆是个很好的人。
8572199	jan Ton li nasa tan nasin sewi.	Tom is a fundamentalist.	
8572791	mi pilin e ni: mi ken toki e lon tawa jan Ton.		我看我能告訴湯姆真實情況。
8572816	mi sona ala e ni: ni li lukin sama seme.		不知道那看起來怎樣。
8578751	mani li sewi jan.	Money is the god of the human race.	
8578763	mani li sewi jan.	Money is the god of the human race.	
8578806	jan pi sona ike li pona mute tawa mi.	I love the poorly educated.	
8581199	sina suli tawa mi.	You are important to me.	
8582105	sina sona ala sona e ni: mi wile ala kin e ni?	Didn't you know that I didn't want to do that?	
8583982	o pana e ken ni tawa mi: mi toki e ni: seme li lon.	Please give me a chance to explain.	
8584758	o pana e sitelen sina tawa lukin pi mi mute.	Show us what you're drawing.	
8585545	sina en mi taso li sona e ni.	Besides me, only you know about it.	
8585571	jan Ton li weka akesi e ilo awen mi pi telo sewi.	Tom stole my umbrella.	
8585678	mije mi li olin ala sin e mi la mi wile pali e seme?	What am I supposed to do if my husband doesn't love me anymore?	
8585944	sina toki ala toki tawa mi?	Are you speaking to me?	
8586836	mi mute li lon monsi sina a.	We're right behind you.	
8586848	jan Ton li jo e mani mute. taso ona li jo e jan pona lili taso.	Tom has a lot of money, but not very many friends.	
8589084	jan Ton li wile sona e ni: jan Mewi li toki tawa jan seme.	Tom wanted to know who Mary was talking to.	
8589435	tan seme la sina awen ala lon ni?	Why don't you stay here?	你为什么不留在这里？
8589504	jan Ton li wile ala e ni: jan Mawi li sona e ni: nasin seme la ni li tawa.		汤姆不想玛丽知道他不知道怎么做。
8589836	jan toki pi nasin sewi li toki e ni: "lon ala nanpa wan a! ale li lon ala."	Absolutely meaningless, said Kohelet. Absolutely meaningless, everything is meaningless.	
8589876	jan li pali mute lon anpa suno, la ona li kama jo e seme?	What does man gain from all his labor in which he labors under the sun?	
8589890	jan lili li kama. jan suli li tawa. taso ma li awen.	One generation goes, and another generation comes; but the earth remains forever.	
8590401	jan li sewi e ma sama li wile e jan lawa wawa li pakala e jan pi wawa ala li moli la ni li pona. jan ni li moli ala la ni li ike.	The only good fascist is a dead fascist.	
8590404	jan li sewi e ma sama li wile e jan lawa wawa li pakala e jan pi wawa ala li moli la ni li pona. jan ni li moli ala la ni li ike.	The only good fascist is a dead fascist.	
8590685	o pana ala e ni tawa supa mi.	Don't put it on my desk.	
8590696	mi kepeken ala e ona.	I don't use it.	
8590806	o open ala e suno.	Don't turn on the light.	
8591435	mi kepeken ala e ona.	I don't use it.	
8591443	mi kepeken ala e ona.	I don't use it.	
8591450	mi kepeken ala e ona.	I don't use it.	
8591542	mi wile pana e sina lon poka ona.		我想介绍你给他认识。
8591639	jan li pali mute lon anpa suno, la ona li kama jo e seme?	What does man gain from all his labor in which he labors under the sun?	
8592252	mi mute li lon kulupu.	We live in a society.	
8592590	jan Ton li awen lon ma tomo Pasen, la ona li kama lon tomo pi jan Mewi.	Tom went to see Mary while he was staying in Boston.	
8592663	sina toki e seme?	What'd you say?	
8593197	mi anu e ni: mi lape pi tenpo lili.	I've decided to take a nap.	
8593436	nasin telo ale li tawa telo suli. taso telo suli li kama ala ale. tenpo ale la nasin telo tawa tan ni.	All the rivers run into the sea, yet the sea is not full. To the place where the rivers flow, there they flow again.	
8594510	jan Pusin li ike mute a!	Putin sucks!	
8595994	jan li lukin tan tomo ni la ma li pona lukin.	This room has a beautiful view.	
8596094	ona mute li pali e ni: mi mute li kama ala lon ma kasi.	They won't allow us to enter the garden.	他们不会允许我们进花园的。
8596610	mi kin li jan pi pana sona.	I, too, am a teacher.	
8596719	soweli li moku e kasi lili lon ma.	Sheep were grazing in the meadow.	
8597863	jan Ton li nanpa wan.	Tom rocks.	
8597922	tenpo kama la jan ale li moli.	Everybody has to die eventually.	人固有一死。
8597926	tenpo kama la jan ale li moli.	Everybody will die.	人固有一死。
8597934	ona li jan lawa ike.	He's a bad boss.	
8598145	telo tawa lili li tawa telo pi suli lili.		溪水流進這個池塘裡。
8598169	tenpo suno kama la ona mute li pali e tenpo kulupu musi.	They are having a party tomorrow.	明天他們將舉行派對。
8598214	tenpo kama la ona mute li kepeken wawa mute tawa utala.		他们将会以大批武器登陆。
8598680	tawa musi li ike tawa jan Ton.	Tom is a couch potato.	
8598706	kala li moku e telo anu seme?	Do fish drink water?	
8598802	kala li moku e telo anu seme?	Do fish drink water?	
8598803	kala li moku e telo anu seme?	Do fish drink water?	
8598806	kala li moku e telo anu seme?	Do fish drink water?	
8599049	ijo ala li lon poki len pi jan Ton.	Tom's suitcase is empty.	
8599150	sona li kama tawa mi la mi toki tawa sina.	As soon as I find out, I'll let you know.	
8599445	soweli ni li ijo sina anu seme?	Is this zebra yours?	这匹斑马是你的吗？
8600886	mi o tawa weka tan ilo tawa lon seme?	Where do I get off?	我該在哪下車？
8601765	pona mute a!		出类拔萃！
8604256	mi pali e ni tan ni taso: mi ken ala kama wile e ijo ante.	I only did that because I had no choice.	
8604321	ona li sona ala e ni: mi jan pi ma Nijon.	He doesn't know that I'm Japanese.	
8604377	mi kepeken supa tawa, la ni li pona tawa mi.	I like skateboarding.	
8604382	o pana e pona ni tawa mi: ni li kama pona.	Help me fix this.	
8604687	tenpo pini la jan Ton li pini e ona.	Tom closed it.	
8604690	tenpo pini la jan Ton li pini e ona.	Tom closed it.	
8604692	tenpo pini la jan Ton li pini e ona.	Tom closed it.	
8605405	mi kama sona e toki Lasina tan ni: ona li pona mute tawa mi.	I study Latin because it's my favorite language.	
8605486	jan Ton li kepeken ilo pona, li kepeken telo lon luka ona.	Tom washed his hands with soap and water.	
8606553	jan li nasa.	The masses are asses.	
8606559	jan li nasa.	People are stupid.	
8608288	jan Ton li sona ala e ni.	Tom doesn't know that.	
8608582	mi jo e jan lili tu tu.	I have four children.	
8608585	mi jo e jan lili tu tu.	I have four children.	
8608586	mi jo e jan lili tu tu.	I have four children.	
8608934	o kama sona tan jan pona Lepen.	Learn from Comrade Lei Feng.	向雷锋同志学习。
8609071	tenpo pi suli seme la sina wile awen lon ma ni pi insa telo?	How long do you plan to stay on this island?	
8610735	ona mute li moli la mi mute li awen.	We will outlive them.	
8610767	ona mute li moli la mi mute li awen.	We will outlive them.	
8610768	ona mute li moli la mi mute li awen.	We will outlive them.	
8610771	ona mute li moli la mi mute li awen.	We will outlive them.	
8610777	ona mute li moli la mi mute li awen.	We will outlive them.	
8610780	ona mute li moli la mi mute li awen.	We will outlive them.	
8610998	sike moku li jaki.	The plate is dirty.	
8611893	mi wile e tenpo pi suli mute taso.	I just need more time.	
8612762	mi soweli ala.	I'm not a cat.	
8614659	o wawa e jan ali!	Power to the people.	
8614660	o wawa e jan ali!	Power to the people.	
8614661	o wawa e jan ali!	Power to the people.	
8616212	telo lili li lon poki ni.	There is a little water in the bottle.	
8617403	olin li seme?	What's love?	愛是什麼？
8618041	jan Mewi li meli suwi kin.	Mary is very cute, isn't she?	
8618261	telo pimeja wawa pi seli mute li ike tawa jan Ton.	Tom doesn't like hot coffee.	
8618270	telo pimeja wawa pi seli mute li ike tawa jan Ton.	Tom doesn't like hot coffee.	
8618503	telo pimeja wawa pi seli mute li ike tawa jan Ton.	Tom doesn't like hot coffee.	
8618505	telo pimeja wawa pi seli mute li ike tawa jan Ton.	Tom doesn't like hot coffee.	
8619502	ona li tonsi.	They're nonbinary.	
8619720	mi kama tan ni: mi wile toki e ni.	I came to say this.	
8619874	utala li ike.	War is bad.	
8621182	o awen lon tomo pi sina mute.	Stay home.	
8622298	sitelen tawa seme li nanpa wan tawa sina?	What are your favorite movies?	
8623665	mi wile toki e ijo pi jan olin mi.	I want to talk about my loved one.	
8626332	jan Juta li ike tawa jan Ton.	Tom's an antisemite.	
8626333	jan Juta li ike tawa jan Ton.	Tom is an antisemite.	
8626334	jan Juta li ike tawa jan Ton.	Tom's an antisemite.	
8626335	jan Juta li ike tawa jan Ton.	Tom is a Jew hater.	
8626540	mi ken la mi pali e ale tawa ni: mi pana e pona tawa ona.	I will do my best to help her.	
8626600	jan Juta li ike tawa jan Ton.	Tom is a Jew hater.	
8626601	jan Juta li ike tawa jan Ton.	Tom's a Jew hater.	
8627245	jan Ton li awen ala lon tenpo pi suli mute.	Tom won't wait any longer.	
8627265	telo nasa Wiki ni li wawa mute.	That whiskey is very strong.	
8627295	ala li kama la seme li lon?	What if nothing happens?	
8627309	jan Ton en jan Mali li jan pona mi ala.	Tom and Mary aren't my friends.	
8627311	ona li toki e ni: ona li wile ante e ona sama.	She says she wants to change.	
8628640	jan Juta li ike tawa jan Ton.	Tom is a Jew hater.	
8628817	jan Juta li ike tawa jan Ton.	Tom is a Jew hater.	
8630555	jan Ton li pilin ike tan ni: ona li pilin e ni: tenpo ala la soweli tomo ona li kama sin.	Tom was worried his cat would never come back.	
8630557	mi pali e ni.	I will do it.	
8632896	nasin sewi Juta li pona.	Judaism is beautiful.	
8632908	nasin sewi Juta li pona.	Judaism is beautiful.	
8634012	ona li tawa e supa lon ma ante.	He moved the furniture.	他移动了家具。
8634297	tomo tawa pi pona sijelo li tawa kepeken ilo kalama wawa, kepeken ilo suno laso.	The ambulance is travelling on blues and twos.	
8634391	luka ona li pakala.	He's got a broken hand.	
8634542	jan li jo e moku ala la ona li moku e jan pi mani mute.	When the people have nothing more to eat, they will eat the rich.	
8634778	jan Ton en jan Mewi li moku e kon seli pi kasi wawa.	Tom and Mary were smoking.	
8637087	jan li jo e moku ala la ona li moku e jan pi mani mute.	When the people have nothing more to eat, they will eat the rich.	
8638134	nimi mi li San.	John is my name.	
8638139	nimi mi li San.	My name's John.	
8639092	o toki kin e ni: jan Ton li wile e seme.	Just tell me what Tom wants.	
8639103	mi sona e ni: nasin seme la mi pali e ona.	I know how I can do it.	
8639165	sina mute li kepeken e mute tenpo seme tawa lon ni?	How long did it take you to get here?	
8639181	sike kon kule li tawa lon sewi.	A colorful balloon is floating in the sky.	
8641144	sina musi e musi supa ni anu seme?	Are you playing chess?	
8641735	ni li suli mute.	It means a great deal.	
8641940	jan Ton li moku e kili pi ma kasi.	Tom's eating strawberries.	
8642309	mi mama mije sina.	I am your father.	
8642310	mi mama mije sina.	I'm your father.	
8642321	tenpo pini suli la mi kute ala e ijo pi jan Ton.	I haven't heard anything from Tom in a long time.	
8642486	mi mama mije sina.	I'm your father.	
8642987	ale li sama pona.	Each is equally good.	
8643353	mi mute li lon kulupu.	We live in a society.	
8643454	mi kama ala kama jo e ilo open pi tomo tawa.	I can't find the car keys.	
8643619	Ilo suno pi noka suli li lon monsi pi tomo ni.	In the corner of the room is a standard lamp.	
8643880	sina wawa pi mute ike.	You're too strong.	
8644130	mi toki, la mi lon.	I speak, therefore I am.	
8644492	jan Mewi li jan pona.	Mary is a nice person.	
8644536	jan Ton li pana e kiwen musi pi mije lawa ma lon supa musi.	Tom is placing the pieces on the chessboard.	
8645357	mi pilin e ni: jan Ton li pona.	I think that Tom is helpful.	
8645628	a! ona li pakala!		哇！打破了！
8646631	mi toki, la mi lon.	I think therefore I am.	
8646871	jan Lela li lon ma pi ma Inli.	Layla lived in rural England.	
8646910	mi pilin ala e ni: jan Ton en Mali li pali kin e ni lon tenpo pini.	I don't think Tom and Mary have done that yet.	
8646968	wile mi la sina toki e ona tawa mi.	I wish you had told me.	
8647475	moku sike ni li ike mute.	This pizza is terrible.	
8648257	pini li pona tawa musi.	Creativity loves constraints.	
8648439	ni li toki lon ala anu seme?	That was a lie, wasn't it?	
8648456	mi sona ala e ni: mi jo e tenpo pi mute pona tawa ni: mi pali e ni.	I don't know if I'll have time to do that.	
8648607	jan Ton li toki e ni: jan Mali li nasa kin tan telo nasa.	Tom said Mary is really drunk.	
8648609	sina ken la o tawa ala lon ma.	Avoid going out.	
8648613	seme li lon poka ante pi sinpin ni?	What's on the other side of this wall?	
8648614	seme li lon poka ante pi sinpin ni?	What's on the other side of this wall?	
8648625	mi pali e sama ni: jan ante ale li pali.	I do what everybody else does.	
8648635	sina sona e seme tan ona meli?	What do you know about her?	
8648636	sina lukin sama ni: sina pali mute.	You looked quite busy.	
8648639	mi pilin e ni: jan Ton li sona ala e ona.	I think Tom didn't understand.	
8648640	mi pilin e ni: jan Ton li sona ala e ona.	I think Tom didn't understand.	
8649072	mi kama sona e toki Elena.	I'm learning Modern Greek.	
8649672	tenpo suno Ma li tenpo suno ona pi pali ala.	Saturday is his day off.	
8649677	jan Ton li ken ala lukin e ilo toki ona.	Tom wasn't able to find his phone.	
8649678	jan Ton li ken ala lukin e ilo toki ona.	Tom wasn't able to find his phone.	
8650358	ona li moku e telo nasa.	She drinks wine.	
8650634	mi musi taso.	I'm just messing around.	
8651361	len pi jan Mewi li loje walo.	Mary's jumper is bright red.	
8651882	o lukin e waso ni: ona li kalama uta lon kasi suli.	Look at the bird singing in the tree.	
8651894	mi toki ala e ni tawa jan Ton: ona li wile sona e seme.	I didn't tell Tom what he wanted to know.	
8651898	sina sona ala sona e ni: jan Ton li ken ala kepeken toki Kanse?	Did you know that Tom can't speak French?	
8651942	tenpo suno ale la sina moku ala moku e telo walo soweli?	Do you drink milk every day?	
8651947	sina wile ala wile kin e ni: sina ken ala lon moli?	Do you really want to be immortal?	
8651971	o telo e tomo tawa.	Wash the car.	
8651981	mi pilin sama ni: mi ken pali e ale.	I feel like I can do anything.	
8651982	pali pi meli ni li unpa.	This woman is a prostitute.	
8651985	suwi pan li ike tawa mi.	I don't like cookies.	
8651989	jan Ton li toki e ni: ona li pilin pona.	Tom said he felt fine.	
8651992	jan Ton li toki e ni: ona li pilin pona.	Tom said he felt fine.	
8651994	tenpo pi suli ike la jan Ton li kepeken ilo pi sitelen tawa.	Tom watches too much TV.	汤姆电视看太多了。
8651995	soweli mi li tenpo suli mute.	My dog is very old.	
8652003	mi pilin e ni: sina ken pana e pona tawa mi.	I think you can help me.	
8652006	mi mute li jo ala sin e ko soweli.	We're out of cheese.	
8652009	wile mi la mi toki ala e ni: mi pali e ni la ni li pona tawa mi.	I wish I hadn't agreed to do that.	
8652014	sina wile ala wile toki e ijo tawa mi?	Do you want to tell me something?	
8652611	sina wile e telo.	You need water.	
8652801	ona mute li wile e telo.	They need water.	
8653191	tan seme la mi mute li lon sin?	Why are we still alive?	
8653203	len lawa li lon seme?	Where are the hats?	
8653206	jan Ton li pakala e nasin lawa seme?	What law did Tom break?	
8653219	o pana e lipu tawa mi.	Give me that book, please.	
8653227	mi ken toki e ni: mi sona ala e ijo.	I can plead ignorance.	
8653228	mi ken toki e ni: mi sona ala e ijo.	I can plead ignorance.	
8653232	ona pi mute seme li awen?	How many are left?	
8653234	mute seme li awen lon sin?	How many are left?	
8653236	ona pi mute seme li awen?	How many are left?	
8653237	ona pi mute seme li awen?	How many are left?	
8653245	ilo tenpo ni li pali ala pali?	Is this clock working?	
8653247	linja lawa mi li jo e kule ni pi sin ala.	This is my natural hair color.	
8653255	tenpo ni la mi ken ala ken moku?	Can we eat now?	
8653258	tan seme la sina kepeken nimi ike tawa jan Ton?	Why are you calling Tom names?	
8653267	nasin sewi Juta li pona.	Judaism is beautiful.	
8653270	sina mute li nasa kin.	You guys are nuts.	
8653273	jan Ton li pana ala pana e ko soweli lon poki lete?	Did Tom put the butter in the refrigerator?	
8653277	sina ken ala ken pali e suwi ko kili?	Do you know how to make jam?	
8653278	sina mute li ken ala ken pali e suwi ko kili?	Do you know how to make jam?	
8653279	sina ken ala ken pali e suwi ko kili?	Do you know how to make jam?	
8653284	o pilin ike ala! ale li kama pona!	Don't worry. Everything will be fine.	
8653327	sina jan nanpa luka wan lon esun pi mi mute!		您是我們的第六位顧客。
8653453	kon walo ni li sama ma Sonko tawa lukin.	That cloud looks like China.	
8653459	mi toki tawa mije lili en meli lili la mi kepeken toki Italija.	I speak with the boy and girl in Italian.	
8653463	mi wile ala e soweli lon tomo mi.	I don't allow dogs in my house.	
8653475	o moku lon poka mi lon insa pi tenpo suno.	Have lunch with me.	
8653481	jan Ton li kalama musi uta lon tomo pi toki sewi.	Tom sang at church.	
8653482	jan ala li pali e ni. taso jan Ton li pali.	No one did that except Tom.	
8653483	tenpo ni la jan seme li lon sewi?	Who's upstairs now?	
8653510	tan seme la sina sona toki lon toki ni?	How come you're able to speak this language?	
8653531	mi wile lukin e ni: ni li lon ala lon.	I wanted to see if that was true.	
8653555	jan Ton li sona ala e ni: jan Mewi li lon seme.	Tom didn't have any idea where Mary was.	
8653558	jan Sani li ken ala lukin e ni.	Sami can't see this.	
8653562	jan Ton li sitelen ala sin e lipu tawa jan Mali.	Tom didn't text Mary back.	
8653566	jan Ton li jan jo pi tomo ni pi telo nasa.	Tom is the owner of this bar.	
8653569	weka pi suli seme la ma tomo Pesin li lon?	How far away is Beijing?	
8653570	weka pi suli seme la ma tomo Pewisin li lon?	How far away is Beijing?	
8653615	jan Ton li sona ala sona e ni: jan Mali li wile pali e ni?	Does Tom know Mary wants to do that?	
8653620	ni li suli tawa jan Ton.	Tom is taking this seriously.	
8653629	mi toki e ni tawa jan Ton: mi ken ala pali e ni lon tenpo pini.	I told Tom that I couldn't do that.	
8653634	tan seme la jan Ton li awen lon insa ni?	Why is Tom still in there?	
8653636	mi lawa e utala.	I led the attack.	
8653638	jan Ton li toki e ni: ona li kute e ni: jan li kalama musi uta.	Tom said he heard someone singing.	
8653643	tenpo suno ni la sina kama anu seme?	She's coming today, isn't she?	
8653660	tenpo suno ni la ona li wile alasa e kala anu seme?	She's fishing today, isn't she?	
8653675	tenpo kama la sina moli ala moli e ona?	Are you going to kill him?	
8653679	ona li toki e ni: ona li pilin utala.	She said she's angry.	
8653703	jan pona mi li pona.	My friends are nice.	
8653711	jan Ton li toki e ijo pi toki Kanse.	Tom said some stuff in French.	
8653717	jan Mewi li toki e ni: ona li kama sona e toki Kanse.	Mary says she's studying French.	
8653726	jan ale li pilin wawa e lon pi toki mi.	I convinced everyone.	
8653729	o toki e ni tawa jan Ton: pakala ni li kama ala tan mi.	Tell Tom I'm innocent.	
8653732	o toki e ni tawa jan Ton: mi pana ala e pakala ni.	Tell Tom I'm innocent.	
8653734	sitelen pi tomo pali li laso walo.	The company logo is light blue.	
8653845	mi sona wawa ala e ni: mi wile pali sin e seme.	I'm not sure what else I should do.	
8654333	mi kama sona e toki Tuki.	I learn Turkish.	我学土耳其语。
8655112	sina jo e tomo tawa tu wan anu seme?	You have three cars, don't you?	你有三辆车对吗？
8655445	mi tawa tomo mani.	I'm going to the bank.	
8655475	mi mute li tawa tomo.	We're heading home.	
8655998	tan seme la mi pilin wawa lili?	Why do I feel so dizzy?	
8656103	jan sewi li lon ala.	There is no god.	
8656321	tomo ni li ijo pi ona meli.	That house belongs to her.	
8656322	jan Ton li wile pali e ijo.	Tom wanted to do something.	
8656324	mi ken pana e ale ni tawa sina: sina wile e seme.	I can't give you everything you want.	
8656333	ona li pilin pona ala.	He's not feeling well.	
8656337	mi mute li lon ma tomo.	We're in town.	
8656342	o open e poki sina tan ni: mi wile lukin e insa ona!	Please open your bag so that I can see what you have in it.	
8656351	sijelo ona li wawa.	He's an athlete.	
8656357	tomo ni pi toki sewi li lon sewi pi nena lili li jo e sike suno mute.	That church on the hill is very old.	
8656841	telo sijelo loje li kama tan nena ona pi sinpin lawa.		她在流鼻血。
8656947	mi wile e ni: mi en sina li tawa esun tan ni: mi en sina li kama jo e pan.		我要跟你一起去買麵包。
8657301	jan Ton li lon ala lon ma Oselija?	Is Tom in Australia?	
8657403	sina toki e ni: sina pilin pona ala. kepeken ni la sina wile toki e seme?	What do you mean by saying you're not satisfied?	
8657580	mi mute li tawa lon ma Kanse lon poka pilin pi nasin suno.	We traveled through the south of France.	
8657637	jan Ton li lukin lon poki lete.	Tom looked into the fridge.	
8657650	jan Ton li lukin e sitelen nimi pi jan Mali.	Tom looked at Mary's name tag.	
8659069	jan ala li pilin e ni: mi toki e seme.	No one believes what I said.	
8659168	mi kama sona e toki Awawi.	I'm learning Hawaiian.	
8659184	mi kama sona e toki Lasina.	I'm learning Latin.	
8659187	mi kama sona e toki Lomani.	I'm learning Romanian.	
8659201	mi kama sona e toki Lise.	I'm learning Frisian.	
8661654	mama sina li lon ala lon ni?	Are your parents here?	
8661857	mi pali e ona poka ala sina.	I did it without you.	
8661858	mi pali e ni poka ala sina.	I did it without you.	
8661864	jan Ton li ken ala pakala e mi.	Tom can't hurt me.	
8661865	jan Ton li ken ala pakala e mi.	Tom can't hurt me.	
8661866	o toki e ni tawa jan Ton: tenpo pini la mi kepeken ilo toki tawa ona.	Tell Tom I called.	
8661867	o toki e ni tawa jan Ton: tenpo pini la mi kepeken ilo toki tawa ona.	Tell Tom I called.	
8661873	jan Ton li awen pali e ilo sona ona.	Tom is still working at his computer.	
8661879	tenpo ale la mi jan pona sina.	I'll always be your friend.	
8661883	ko lete suwi li pona tawa jan Ton.	Tom likes ice cream.	
8661885	ko lete suwi li pona tawa jan Ton.	Tom likes ice cream.	
8661886	len ni li jaki ala li telo ala.	The shirt is clean and dry.	
8661890	tenpo suno ni la jan Ton en Mali li pali e seme?	What are Tom and Mary doing today?	
8661898	ona mute li kama jan pona pi pona mute.	They became close friends.	他們成了密友。
8661901	jan Ton li pona ala pona tawa mama sina?	Do your parents like Tom?	
8661904	sitelen lukin sina li pona tawa mi.	I really like this picture of you.	
8661924	jan Ton li awen anu seme?	Tom is going to stay, isn't he?	
8662338	jan Ton li kepeken ko soweli lon pan.	Tom put some butter on his toast.	
8662339	jan Ton li kepeken ko soweli lon pan.	Tom put some butter on his toast.	
8662340	jan Ton en Mali taso li lon tomo ni.	Tom and Mary were alone in the room.	
8662393	mi pilin wawa ala e lon pi ijo ni.	I'm not falling for that one.	
8662401	kasi loje li kasi kule pi pona nanpa wan tawa jan Mewi.	Roses are Mary's favorite flower.	
8662421	jan li anpa e jan Ton tan nimi ona.	Tom was discriminated against because of his name.	
8662425	tan seme la ona li pilin e ni?	Why did she believe that?	
8662428	jan Mali li jan pona sina la tan seme la jan Mawi li ike kin tawa sina?	Why are you friends with Mary if you don't like her?	
8662500	jan Ton en meli pi jan Ton li lawa e tomo pi moku seli.	Tom owns a barbecue restaurant with his wife, Mary.	
8662506	mi mute li toki e ijo pali.	We talked about work.	
8662508	mi mute li toki e ijo pali.	We talked about work.	
8662511	mi wile pana e kalama musi ni tawa jan Mewi.	I'd like to dedicate this song to Mary.	
8662513	tenpo pini la mi toki e ni tawa ona: ona li pini.	I told him that it was over.	
8662514	jan Mali li ken ala pini e ni: ona li lukin e ni lon sona ona.	Mary can't stop thinking about it.	
8662516	jan li pali e ni la seme li lon?	What does that mean in practice?	
8662517	jan Ton li kama jo e tomo lon tomo lape pi jan tawa.	Tom booked a room at the hotel.	
8662518	ken la mi pona mute ala tawa ona.	Maybe I'm not good enough for him.	
8662520	ken la pakala lili li kama tawa sina.	This may hurt a little.	
8662525	len ni li pona ala pona tawa sina?	Do you like that shirt?	
8662530	jan Ton li musi kepeken musi pi lili sitelen.	Tom is assembling a jigsaw puzzle.	
8662532	jan Mali li awen lon insa pi sike kulupu la ni li pona tawa ona.	Mary loves attention.	
8662647	mi moku e pan lon insa pi tenpo suno.	I had a sandwich for lunch.	
8663086	ona li lili pi mute ike.	It's too tight.	
8663091	mi wile pona e kiwen uta mi.	I want to brush my teeth.	
8663100	tenpo suno ale la jan Ton li seli e moku tawa jan Mali.	Tom cooks for Mary every day.	
8663101	tenpo pini la jan Ton li pali lon ni.	Tom used to work there.	
8663103	mi mute li wile ala wile pali e ni?	Don't we have to do that?	
8663157	jan Ton li kama li pana e poki pi telo kasi seli tawa mi.	Tom brought a cup of tea to me.	
8663159	anu ona li kama ala ike tawa ona.	He didn't regret his decision.	
8663160	jan Ton li tawa lon telo suli kepeken tomo tawa telo lili.	Tom is rowing a small boat across the lake.	
8663510	mi sona e ni: jan Ton li jo e mani mute.	I know Tom is wealthy.	
8663511	mi toki e ni tawa ona: ni li pona sona ala tawa mi.	I told them I'm not interested.	
8663514	jan li wile toki e ni tawa ona.	Someone needs to tell her that.	
8663515	ona li jo e mani mute anu seme?	He's wealthy, isn't he?	
8663519	jan mute pi ma Italija li tawa ma Oselija.	Lots of Italians went to Australia.	許多義大利人去了澳大利亞。
8663522	jan Sani li kepeken ala e ilo tawa.	Sami doesn't drive.	
8663525	o open ala e suno.	Don't turn the light on.	
8663527	ona li kama anpa tan soweli ona.	He got off his horse.	
8663533	ona li jan pali lon tomo tawa telo.	He's a sailor.	
8663534	ona li jan pali lon tomo tawa telo.	He's a sailor.	
8663570	jan li kama lukin e ilo utala anu seme?	Were any weapons found?	
8663572	lili la sina kama lon tenpo pona.	You were almost in time.	
8663573	tan seme la mi mute li wile e ona lon ni?	Why do we need her here?	
8663574	tenpo ni la sina sona e tan seme.	Now you know why.	
8663577	sina tawa ala tawa lon poka ona tawa ma tomo Pasen?	Will you go to Boston with her?	
8663580	mi sona ala e ni: jan Ton li kama tawa suno lon ma seme.	I don't know where Tom was born.	
8665157	pan ni li pilin uta sama lipu.	This bread tastes like cardboard.	
8665779	mi kama a kama sona e toki Kanse.	I've already started studying French.	
8666427	mi pali e ni lon tenpo pimeja ale.	We do this every night.	
8667163	mama meli sina li sona e ni la ni li pona ala tawa ona.	Your mother wouldn't approve.	
8667651	mi mama mije sina.	I'm your father.	
8667674	ona mije li lape ala lape?	Is he asleep?	
8667679	ona mije li lape ala lape?	Is he sleeping?	
8667906	mi wile e mani.	I need some cash.	
8668492	tenpo suno kama la ni li ken kama kin.	That could happen tomorrow.	
8668493	tenpo suno kama la ni li ken kama kin.	That could happen tomorrow.	
8668522	o pali ala sin e ni.	Just don't do that anymore.	
8668527	o pali ala sin e ni.	Just don't do that anymore.	
8668534	mi pilin e ni: sina ken ala kepeken toki Kanse.	I presume you don't speak French.	
8668540	mi toki e pona ni tawa sina: o kama sona e toki Kanse.	I recommend that you learn French.	
8668541	mi toki e pona ni tawa sina: o kama sona e toki Kanse.	I recommend that you learn French.	
8668546	sina sona ala sona e tenpo pini ni lon sona sina: jan seme li pali e ni?	Do you remember who did that?	
8668550	wile mi la pakala li kama ala tawa mi.	I hope that I don't get hurt.	
8668552	wile mi la pakala li kama ala tawa mi.	I hope that I don't get hurt.	
8668570	mi pilin e ni: ala li lon tomo.	I thought the room was empty.	
8668571	mi pilin e ni: ala li lon tomo.	I thought the room was empty.	
8668577	ona li lon pini pi nasin suno lon ma pi insa telo.	It's on the west side of the island.	
8668669	telo ni li pona mute tawa sijelo.	It's a very healthy beverage.	
8668691	o pana e sike mani tawa mi.	Give me a coin.	
8668695	mi wile e telo Limona lili.	I'll have some lemonade.	
8668696	o pana sin e mani tawa mi.	Give me the money back.	
8668743	mi kepeken lipu ni tawa sina: ona li ken toki e tenpo kama sina.	I'll read your fortune.	
8668794	jan Sani li kepeken ala len.	Sami was nude.	
8668900	ilo sona mi li wawa mute.	My computer is powerful.	
8668918	ona li len luka.	It's a glove.	
8670454	ona li tawa poka ante pi telo tawa.	She crossed the river.	
8672248	mi ale li soweli jan.	We're all monkeys.	
8672250	mi ale li soweli jan.	We're all monkeys.	
8672395	mi ale li soweli jan.	We're all monkeys.	
8672396	mi ale li soweli jan.	We're all monkeys.	
8676350	mi kama sona e toki Epelanto.	I'm learning Esperanto.	
8677708	ona li jan pi toki Epelanto.	He's an Esperantist.	
8678224	mi wile ala e ni: mi ken kute e toki sina.	I don't want to hear you speak.	
